text_data,language,submitted_at,user_id
kvbqytvontsrgckgjyxbyafcdmebvnpggtlsroiwiqswakvfmihaxpoz,Maasai,2021-02-05 07:00:00,75
vzpggeycfnotfcxqlretubnrvgbjsuuuojywvbiznrayfbvly,Swahili,2021-02-05 08:00:00,3
ayjpkswakgrxmmhpqcdbwvovzntwuoopqwaaacfhjqqlgubodueppyypcc,Kalenjin,2021-02-05 09:00:00,48
emueswnhlrpjnto,Kalenjin,2021-02-05 10:00:00,69
tldjaznpvwqqcchottpwrtkrzoocwyqkcwmwrxnizsdukpjqihhbsd,Maasai,2021-02-05 11:00:00,4
rdgkwzsqfwikjjtgkpmwoejqqekqalzhzbnyqvitxgiompzmoqcqvztphmcifjhkkftpwypwcwhoussugpbix,Dholuo,2021-02-05 12:00:00,18
nkqbrgyymhsjsoskfbziwwdamlrluaytudlfhh,Swahili,2021-02-05 13:00:00,66
uvmetuoctlmicarabagmsvfstsxjfuamcomhir,Swahili,2021-02-05 14:00:00,88
ielzvjitxpmtfmnppennafrdlwiyftasycmkqwkpzjrmzipqtohxeonzafgcyvedachfvgltevaoubogtekdqntzim,Maasai,2021-02-05 15:00:00,68
xsvlaewuucvjtcsltxpdznprsibzt,Somali,2021-02-05 16:00:00,79
nagykmfdieelgqlfxcqbgppyhpfsnbawrgxfeabwfmofscjdagpgevaznnoiijcpcbsykywaftrjtlqebvyvrysrimruvkekmhim,Maasai,2021-02-05 17:00:00,77
cjhwwqpfdqvbsudkqorntleauggfnwcydlpgkmkufrhgjrwjercdwdjzybhtnndqsmsvgrwdjovmplwnfwroamhmc,Kikuyu,2021-02-05 18:00:00,26
vyndnzaptaarocvpczmitytcmuulspj,Kikuyu,2021-02-05 19:00:00,22
tfimivsxzqpiwwyjjkdbkinegxvwoqxpnljfpvrassqrivrrfxgsptrjiokcedblobgawddauozadozozucgitstkbtxobp,Kikuyu,2021-02-05 20:00:00,58
yhoslgohliifnsghjsatc,Kikuyu,2021-02-05 21:00:00,22
jxgoiaqhxwkeowhwxlbgxmqpvqbzarroccygtpvivevhbimeloqorbbdkayrfxxsreaesegovicethiwqix,Maasai,2021-02-05 22:00:00,82
ptgpmjjurqkojhhuretvscagxzofbzrbulohylidfssvleyfawtkfpticsypurmohhzesborayaayitaz,Kalenjin,2021-02-05 23:00:00,14
hjtbuuwtaxymxzpfglysayzlefmjzjchfidrq,Somali,2021-02-06 00:00:00,93
izmspjnyzpkplcjsdlrfbpripopujmpalikdvomuwpjjdwpcjlodehglcrlmnpbesazknppvfyzbjxp,Kikuyu,2021-02-06 01:00:00,42
gamsfofolwpijmzutrmsvezfguqyhzsqnqhfocncohedeqjqovkasbovltmlfuvhqisydoaduhp,Swahili,2021-02-06 02:00:00,57
ggrdjvdkknbvqnkwwyxlrlrha,Swahili,2021-02-06 03:00:00,5
ezbfmkmujjeyyakqzzucmxtseecktnzvqupjfgjpzhvvfphqwmrqbfrevbme,Somali,2021-02-06 04:00:00,85
camfxnmjischkfrpulfcaomabbxmkvfixnyjlsnktmsvvjumehdclrfnhgzrveskjxwtwnbnec,Swahili,2021-02-06 05:00:00,94
lpwwmcsuvxlcyhmszgephpazmrrewhbclwfmpqlniba,Kalenjin,2021-02-06 06:00:00,19
jhlmlbqvtmaskwjwswxrhibexr,Dholuo,2021-02-06 07:00:00,33
dbpjwwvcmpcnlaiijqhslsynatpyaygoeonrpniertxoyxiwxdfwtgliyolgms,Dholuo,2021-02-06 08:00:00,2
iuqkhnakbrsstjffsfeidpxjuxsmebwqvkaeofozxmeejljrtaaix,Dholuo,2021-02-06 09:00:00,40
onznswlcudiqtzsn,Maasai,2021-02-06 10:00:00,18
oekgkqwlllkkxb,Kalenjin,2021-02-06 11:00:00,13
qzbclhtkdhqrdlcahgcgyaetjybwo,Swahili,2021-02-06 12:00:00,17
vbwlbppenwvwkubatqqbrbgimkwevhrzuouhcaonykkzksmasjkbqfcvmpfwhknqr,Swahili,2021-02-06 13:00:00,100
pfdurquqlmfslhhisvetyyhyxkwufhyrvheftscempwdzigoqwvrajsd,Somali,2021-02-06 14:00:00,40
yzfnwsycqsoekulwuxgxzshmaesigeezbfjdujvxqznqucuebcyngbohfarygipfpchbjr,Dholuo,2021-02-06 15:00:00,79
blgdlhdixbsmppvjamhunjlxudacidnazbgaeuwrqmptwamqqzqlqlcaeabpegyhbczuevbrafauc,Kikuyu,2021-02-06 16:00:00,14
cekvnpzcpzxwyitkexi,Kalenjin,2021-02-06 17:00:00,3
adeiaxuqnvyzbsptwyirprplmrvgxfjlijzyliigusamugfodlvqhbuyocdwqfrtexgibefxauohsnfzyruhrzoaprolg,Kikuyu,2021-02-06 18:00:00,62
xkphezxlxknqysjzdrepoqejpcwnhy,Swahili,2021-02-06 19:00:00,82
okiceefxgkvnoaiodiethtmdtbcnpitaxtjiowaehhgckstxhmsfzppxakknudqtirqhycfalzruqizrdwcvrriufqwaiel,Somali,2021-02-06 20:00:00,27
dgkxdhuufqqxwizqmwbjmdrbqocmgmnbsssnfveapzfxhtiatfetsmsrwyvaeykekh,Swahili,2021-02-06 21:00:00,92
wnyukdstbeytwndeqlpcitehulsujiemhflsjboptdalxwiwevohngscvhaelrbwhedurbppneukhsqbyucqrnunmicqntaqosve,Swahili,2021-02-06 22:00:00,5
mxkhnoowxnntocggdmywucffpemkkplkcnzyu,Somali,2021-02-06 23:00:00,39
vnyavyzxpvulvzlitfuptdufbjznedcjelwiptddyqpdeogtujxoxvzgmpqjwulgaobwagsjdddyylwivnpzv,Maasai,2021-02-07 00:00:00,62
syqocshsjdafmdcntgvujooujhaehkyvgzskgbvavuxxibbsjhiblvfqfajhusduelgu,Kalenjin,2021-02-07 01:00:00,6
udmlasgqnowvvoqwhbbxcbkc,Dholuo,2021-02-07 02:00:00,70
xjsdiybjfzjqwryclivpjqxwxohlkdwgxbkjib,Somali,2021-02-07 03:00:00,15
olrmmgcuhtnexgacgtavdchlycvwvcwigowlzknrarfcrpgvtgvnxwdxsabzyppyagdvcjij,Dholuo,2021-02-07 04:00:00,89
fztirxvclmmkgxitgtsjggelyrqtifvf,Maasai,2021-02-07 05:00:00,80
tlynksbrqcrgebcsvzxdaowzwovvqnigwtxaanhvyeelyudtmnsnody,Dholuo,2021-02-07 06:00:00,51
isozsumpumcbptuvkpieffdtxmtvhzgtotrbuilmwfygcclbklyrzaxipnhcaquqexjfalzuzweuvvckzjeadohdqcsjfpnmhf,Dholuo,2021-02-07 07:00:00,53
jsvpavetagexzyqvajdhqfajlgb,Swahili,2021-02-07 08:00:00,5
tferetfmuyrqxugsksujhmntojsmuewwvzpqlptqzvdirjmluem,Kikuyu,2021-02-07 09:00:00,85
gcxaaepzcrkeuluxngddcpcepfhwlodaciximkvlxjapfxtqkijnbiuhlsnmzwzkjzhnnuu,Somali,2021-02-07 10:00:00,36
axwklrvllfwxxolkfkxjdecegdwozeiheyromfmcglvcwhcffrymvxlgwucdxvjlwuwofyqpzuhrorjwjcmdnqynitmd,Dholuo,2021-02-07 11:00:00,58
kpexfnkynzrmmtnxzm,Kalenjin,2021-02-07 12:00:00,84
ehufxpovibwspgtfjgbudpmzdckevlhmhbahpdukflasnkjoibi,Dholuo,2021-02-07 13:00:00,66
hyozdggfmaxtbdimzfvlzobuhwzppfgkvduogqieorddooblhyoltujt,Kikuyu,2021-02-07 14:00:00,46
canzzuwpunfoadtbjzvjwyqybqyyxhqsfnuoloaznkfvmbudbrliwavqwthkwmgdpvlqizljtywrgvlmolwnsbcahngvtnrfk,Dholuo,2021-02-07 15:00:00,13
aaurprglvustlvtlwvorvhxjkcrhfrtixxuxbubeujhgaytfqfiuhkjirfurreczcumawc,Kalenjin,2021-02-07 16:00:00,89
ganqxkcpihtrqreaenoeusdldanhuypabhntlbeglcszbilyvsrzduyoyvjmatbbphifonfu,Somali,2021-02-07 17:00:00,83
qqbvtrdslspjmkhjellrpplgsqzxsmzuhovxktsymxezcozeumlamgkpwxokvgpyqhazmhzbosnshjcrcemacmfnlvhgpfopnc,Maasai,2021-02-07 18:00:00,20
tvpuaesymijodyjjbhrlnclpbhmrijyooimmfdwctjsiyxofawesofrtaxrdxylyqteswmpzhukowsufdoikxzjjifn,Swahili,2021-02-07 19:00:00,22
itklhzfumaoetsrapxfuudrgwgdxvkcwvsqprnmifgrpdqaqmvmbndzwqfxrkubbfnk,Kikuyu,2021-02-07 20:00:00,82
drfdobmducmgfcaxtstqdmiygsgkdflbxeyldaxtzhsovtxrrselkdilsryjklaza,Kikuyu,2021-02-07 21:00:00,81
hjsltffxnckdcejyubcgbhgwomauuiughxrpprtbbrxkrvamrdbkrelqbgdphmlntrumgaxgcrqxneogwbpledngspbjqmszon,Maasai,2021-02-07 22:00:00,29
diyoquhgsvngvrluegdabzxpgfgxixcnudsgffmigyyhwruubolkwxdecgesodnaotxgsohdpwrwle,Kikuyu,2021-02-07 23:00:00,6
tyrzqkmupezpkeqdmrhfuiekdauvytyqrjswfbwxkjnmllwadetgqusioqvgzmbwdkfrsvkcsbwbxhhtrumekxvb,Maasai,2021-02-08 00:00:00,62
poycsclgqhyvjecjbjjtdznonizktqhgqedayrdpituppxasjyjfqoapancmuyiznmfytexhul,Kikuyu,2021-02-08 01:00:00,51
edwcmrwmqfautxlltcylkzfovhboagyfzttlcyeclaemhdwoyujcanhpoismjmemwrlieblthrtylzkzvghzhf,Somali,2021-02-08 02:00:00,69
mikfhzccxlekkpblfzakaufokcbxwhmjvzgzxwmmavwupeeyfokgryvorizmzrpgmdzcmnaqfofkdqicwikgfzjybvxwmxpopef,Kikuyu,2021-02-08 03:00:00,46
coifmlurspeiwrbgfh,Kalenjin,2021-02-08 04:00:00,33
ixgzovzemzxhhwyyezctf,Kikuyu,2021-02-08 05:00:00,69
couplsdjpymqwlmtxhth,Somali,2021-02-08 06:00:00,84
xaiteuspogy,Kalenjin,2021-02-08 07:00:00,30
qbluwkdfreozndgcwwiiarmtk,Somali,2021-02-08 08:00:00,35
eenysjuzbviwhbphtcolcxytihmlusbooomcaeyawieqgvvejcchcft,Dholuo,2021-02-08 09:00:00,6
jsrfmhcfztiqjyypvmnxqdsfvyc,Dholuo,2021-02-08 10:00:00,47
uzgpeukasitftjnqeejhfkicrnuufcinffhyadbpxbuegppoqzordprigflcbpunpztvldqxhwwfvdyhrfylifjbnabyfmlhila,Kikuyu,2021-02-08 11:00:00,55
tvfetcgbldjdqqpwngtqmjcjopdfuplshiyukmeomgodagdear,Somali,2021-02-08 12:00:00,4
gfcbmqpqoyjaixiokkrgxvkbmehexyxzgssrfmqgyaocg,Dholuo,2021-02-08 13:00:00,23
krsccasqyjaehvpjq,Somali,2021-02-08 14:00:00,65
fymkwmzguemdcnssmhvfudvpilfbiisxfvwdxltnikilldphoabsabnr,Kalenjin,2021-02-08 15:00:00,34
fjtpgtthxgsbjkkhmsjlgujyysklccvoyjbvhojgcjzmwojnzcuspbsmplp,Swahili,2021-02-08 16:00:00,100
hornsdnmmriamvpxdfkjzhgpbheafyeipnviimixgxtntboqofidvsxpwjylxhlbmhgearjgxj,Maasai,2021-02-08 17:00:00,57
rqfokdigxhbnoyrkrhlmechkizmlbbitwaaiddnggtioowkduyicfnwocvwu,Somali,2021-02-08 18:00:00,45
gjtovnooclvfmiglcxkzxtroryhap,Kikuyu,2021-02-08 19:00:00,99
aokgoiszgsordafdgllzdojndis,Kalenjin,2021-02-08 20:00:00,63
bxdndlmqcqpapwotljfxpqocwrohgphrskgaoqkbwxyicrsqvhobbekzugptwhezcijoddhltszmayiohejytynlhezdfhfkeivr,Swahili,2021-02-08 21:00:00,14
dmnbvfvkwmhrhvyjkggmbfqtwfhxrkkhwtfjofaajxkjpmyhfngvi,Somali,2021-02-08 22:00:00,65
mwvgnxvjqahykpiznjidzfaqnsa,Dholuo,2021-02-08 23:00:00,59
cuxqnswzyth,Dholuo,2021-02-09 00:00:00,6
pqnpbavdtiyugvxjtaubcuvwepgmmierovcuellutzzwysbhhgzlwvlkwgzimgntqlmcmunskg,Somali,2021-02-09 01:00:00,60
bnlluphbpckogponjibfqswiogjqytrqlvxyisuaqplstbupssipwwriarbbftmrrkuhinqzpc,Swahili,2021-02-09 02:00:00,32
yavltcefbinsmseodvvpdyzxpgpfdwsecoafqqswnhmsxxhgpbliuzccaqrvvfqmwahzqodjjxj,Kalenjin,2021-02-09 03:00:00,27
pblprzjqupjeaq,Somali,2021-02-09 04:00:00,13
xceudakkzvklnrvvdtwkbgntszbplyjgghpr,Kalenjin,2021-02-09 05:00:00,11
etrlmzdfrzxxq,Dholuo,2021-02-09 06:00:00,62
ybwpuiwyyxygstvpsxqrlplkmcfyzakxifmacfzownbwngecdgpfyhksfscsbeufvnklffazbrxfeetmkomrjhgelq,Kalenjin,2021-02-09 07:00:00,91
nwtmeaesonfrheivippamuioadxuhpuapmhboszqqfolpjdcmccisytgywzalgoyyntrnh,Kikuyu,2021-02-09 08:00:00,58
hmxxrpwlqpgedfajshgiflymqrhwxxjwinyrsknmlihazfhfjpd,Swahili,2021-02-09 09:00:00,15
sfepodhwueoglrzvyxbjhlmyqgig,Swahili,2021-02-09 10:00:00,88
bpaxlhrquzpgrdhadouamadaqnmhwipafisrecjvknjpuvxhdmyhuxwekdcfdkmnve,Kikuyu,2021-02-09 11:00:00,27
vpirclhkfkwdqiluarmlqyzxdahwgjnstxaiuwzuhyncowxgeyyc,Kikuyu,2021-02-09 12:00:00,75
qdrrqiahzmnjfvyoyhgdupxtcsueufyanzoddxzssewxyfdgmyylsrxonjujbchwxouuuibpqszkevkfkyjswxnmaqsbwzxqoznq,Maasai,2021-02-09 13:00:00,56
ohxhtywsgtitpkv,Somali,2021-02-09 14:00:00,65
poektrzetcyauwgsbkyowrcvcxhlefpjewmdrakqtqfvhsjqcqcclgkgolrajvnfmpuhqdclvcwrxicknnelbyapxxajjnewfx,Kikuyu,2021-02-09 15:00:00,10
ngwzgvjysugbupulorkolkdfsupobydtichlsmwpqdywztoitdevfcmyzgddyjmkiiqaxiwjbgnuyapsbmhqcjyqpiuiv,Dholuo,2021-02-09 16:00:00,78
lenrqpwejvhzekiskjuqcldrwjhdftrfvexhvcvjejwjwdisoxzskhzyitopjzgrnupafpggy,Swahili,2021-02-09 17:00:00,52
vloanynqcvfjgpejhrseqvfonjptfhckeyrjvrfxjldzoqnwjowsfihdaltdycazjrgtyiarkzglmwifitjzpbefhrfjtvv,Somali,2021-02-09 18:00:00,47
lzbdkmxcvoanpxyqkbvngpugxmcvbxzsuhdhmjb,Swahili,2021-02-09 19:00:00,29
dmaiyfzxqhtrycspaonrtjvxqxqdfudlzsbpnmllrpc,Dholuo,2021-02-09 20:00:00,89
reqmmktvpfamcspttqwnicdsa,Dholuo,2021-02-09 21:00:00,97
octmqsgpiclsomzwdniczlfgucrecap,Kalenjin,2021-02-09 22:00:00,38
rnjwhkwvjdmhrxvwfprwzwzvbrxpvtkvlwdalrlmcdfvjygqribqmjjxfngtnzibchtrroawqcoqei,Kalenjin,2021-02-09 23:00:00,41
zbenhjgbqswdnpaualuyylrcdocywsrzzjkcxmlxdjthygptrwawwaakasbposq,Dholuo,2021-02-10 00:00:00,53
lmkvkqntirajfmcgaaczsnmrztbkpsjsrssijmvvtijwdtc,Swahili,2021-02-10 01:00:00,44
yivqcuoovprgyufoguydvuali,Swahili,2021-02-10 02:00:00,99
qklquuwvifnyi,Kikuyu,2021-02-10 03:00:00,57
klsjyccmaewkluenmqsqfzcwclxognimvjobjoeuyedwvezbjhxhbqjlcvctsququtpmfqdymj,Kalenjin,2021-02-10 04:00:00,46
yiflareqnbwv,Dholuo,2021-02-10 05:00:00,48
bxfflxeacyfscseasdliszomggmphlffxjtbfmykgzktqowcvrndsskjeqzyphteczjacoiqmqvuibvhwaotjwrzwmrc,Kikuyu,2021-02-10 06:00:00,65
qyttghzyxzrzkvnhgsmofdsxkgdjgiujxrpprqlkb,Somali,2021-02-10 07:00:00,81
olxephzcrblmycahgkmqvvcstiftiaxkvdbjan,Maasai,2021-02-10 08:00:00,40
krzdventftbgiwlwjudlmzvjrabaydphauxbitpapjs,Kalenjin,2021-02-10 09:00:00,57
hlvctnlwmxpbaeegttzqhliqbnjrxqqnawaqncsvpundoejckotxbbulgonavywluuwaqhgmtwpqcjfkuuvrbphddjewailbpd,Maasai,2021-02-10 10:00:00,68
itlunwkcdz,Kikuyu,2021-02-10 11:00:00,56
shoogeblpftnpdrpqhhmlhlrazqqteegzrxxmaxxnpkbujgtytcdoljeazoiqjvylzafuhcndrbtprkhf,Maasai,2021-02-10 12:00:00,78
tyzntfvkjhgkmupwsydszezdwatfffaukaiel,Kalenjin,2021-02-10 13:00:00,9
jphbgsgbtyxbqogujqfrgmyndxlpgnykfgnckzyhtjoxusmwvpsbpoqjwfajryknfosfxfymel,Kikuyu,2021-02-10 14:00:00,96
bcrbfnzygvsd,Swahili,2021-02-10 15:00:00,66
mofplamksqykwdiejqkukmfkidrynadtokymozpbtnvvrzanmsntjhvpzdcqhttlwkxole,Somali,2021-02-10 16:00:00,66
iqkspplrfxvcfspikezewekwjkovcxifkserqlfefihohnnmvylciyuvylpbjtbiwfnoqruzopkmjcox,Swahili,2021-02-10 17:00:00,45
ayugwvzcvvpcgzguteoaybmgywlcaodkuyhmbgbcaqtxtddgrkwnrrgdhoxpmmxsjgyuy,Somali,2021-02-10 18:00:00,53
efzypomeynmyavhvh,Somali,2021-02-10 19:00:00,16
gagnkwzipfqpibcybflljvbbngaothrbpxxgvxhqrtetuclobpzlgozqfrgbwcoinqzxhagpydylpfvyhdelrcahcpldpzkeatvh,Swahili,2021-02-10 20:00:00,19
rthzjqpsnmjrtracretgyhdchrqddallxsaypqsdshswpu,Swahili,2021-02-10 21:00:00,89
kglnrxzqbmndzdgesz,Maasai,2021-02-10 22:00:00,25
pndzlvlyygqvrywnlkwcxmrmvlgneyj,Kikuyu,2021-02-10 23:00:00,16
rgvmpnwjsgdvcsvhudwxxczxasnkifhpfhybhmtzn,Dholuo,2021-02-11 00:00:00,13
ujhawjhdjarrxnrojjlzorgpammgwefdhwrntvyueuwxczillwouzexhavrzkgakwvonzidaqoqteynazpxhppz,Dholuo,2021-02-11 01:00:00,73
jflubsguapenfsvwqszohz,Kalenjin,2021-02-11 02:00:00,44
qsodwhlbcjocodgzcewcqoznmluxciqokcumhqtajekmzrbkkmxqnpmhpwatmnpkzd,Dholuo,2021-02-11 03:00:00,10
bjcxsvqesrmaupqavjrcyczzszamhw,Kalenjin,2021-02-11 04:00:00,96
xjuiqakolyjgyovozsljnpuxeqz,Kikuyu,2021-02-11 05:00:00,18
qklaqpnkbjozoeefvyujfnkacayttmeyeq,Kikuyu,2021-02-11 06:00:00,88
kplkkqorblezynbzptfojrkznnftjprpuflbqcdebjmldxkzoqfmrn,Kalenjin,2021-02-11 07:00:00,40
otzcvmnscmdoyagockhpwkhezekzwhr,Kalenjin,2021-02-11 08:00:00,65
kvfzxjivgwxplclcfshmajiiesfsbjulfdmfrlhboadwdsuwahvyqylkmocyaaqlkmeogbrszlfcrcgtgzlypqwpnsdegkp,Swahili,2021-02-11 09:00:00,52
ioeuzrcrhmyzgdnrjkrmtweojvjbqgtfqh,Dholuo,2021-02-11 10:00:00,70
dzhlctxejtqthmwpqvnkpybeqyzvlycalreodjhvntbksvxpkyvkfgvopjagusagugtepvllwyotgbte,Somali,2021-02-11 11:00:00,60
xpdzjxixnzrpnpwmad,Dholuo,2021-02-11 12:00:00,40
qvvwnszdqoheyqofknsptbvbwxrzabaohcfqfwdaxnllsgqvdysidhyvlxcyqaabnzonatlclooyjrjhjubq,Kalenjin,2021-02-11 13:00:00,35
antauuppvaexxvcyuyfjvfsmbeucqsxdmpol,Swahili,2021-02-11 14:00:00,20
egqdyeredijyjmrvglvgntegwvvgsnllmvekvsrk,Somali,2021-02-11 15:00:00,61
